Feature_1,Feature_2,Target
21.355389431312815,59.57716335482254,145.09423012329358
40.90073829612466,17.828808392026914,138.62952479222355
43.036529162817175,46.760789176362884,164.38806679149792
0.34760652655953517,43.54196653110826,62.156677057094846
25.537365128878285,33.37784053842935,108.65486540440179
20.87055015743895,75.10781023197265,138.26872906466323
11.105390523536512,54.628816157089375,101.56164851456455
5.99326836668414,17.294159431688314,28.945764323138302
16.8807585701814,29.81648817548302,94.85847612064876
47.14548519562596,71.49328872936363,204.00948649131732
16.160146601037763,16.851777354127016,67.63409588627522
25.939531087168305,86.60862226438918,176.6120531506492
35.15094794475889,54.56318743125769,155.7641450423657
18.1814801189647,53.25279195939832,120.22398866344248
48.589104136048036,63.31670061935658,197.70376451712275
48.122364747105564,84.22128693326343,235.08442916225246
12.589114791268209,41.30282871119738,72.57638462913988
24.86242529461927,71.02145373031573,153.64560350839116
15.043915490838483,60.9158767596212,135.0981308292245
14.242024718873381,34.03254431524792,71.4408017294252
1.8443473677266398,89.07669877196422,109.72545724042514
30.478216698994842,81.76834194462353,184.45663057762448
25.133951161443076,69.26066511925829,152.7434938661136
2.5739375624994674,86.55235561848177,118.80397164116238
13.932323211830571,88.05647808638221,150.39045303471173
45.41329429833269,73.75266790435313,213.38365191667316
11.97809453334862,85.33119955273048,148.43967421621034
7.244743604561155,72.77243155023552,114.53696344097062
24.47263801387815,71.21266945842703,149.22422183862238
49.282522705530035,65.67502403936659,213.74207262309227
12.10276357557502,77.74449756018771,147.54912536011497
33.606777370293926,24.274459476376634,116.81995733356104
38.08098076643588,89.27836832790356,197.59120086286754
11.881877199619984,88.46591749707088,151.93460068840474
36.41081743059298,12.632255473110323,109.98193850467885
18.38915663596266,84.32350755082864,130.43440519076063
31.615291529678974,21.598288072610067,118.43039128283372
31.676485538044734,40.16069688332277,127.03076824555994
26.788734203737924,76.9157430662447,163.36539436579685
4.514488502720415,24.46839064434774,48.96809333570846
41.7651247794619,83.6170321707156,211.6582473513041
16.03900324858679,84.89207601619677,154.0625175122935
9.325925519992712,55.67209603847526,90.76646534045365
2.038757077738196,10.574728454515022,27.917624821524342
29.54464715941209,35.83343198574215,119.26626950558163
33.87821809211412,65.5234226538168,175.71175722374045
0.8293914463928076,98.30675602246811,131.19526068307425
25.60465291496405,66.86321743150015,139.89310618476432
11.324788759896897,33.38232229577439,84.23057981642182
32.25863952047249,67.06051327896502,160.75958028479874
8.718321450249572,58.59868417442699,105.19480261774777
34.546886905123294,80.18608556360293,191.26339307314515
19.33676731502687,19.628257494426258,95.2776640488299
46.836499436836725,78.49251122518253,214.04760223859233
6.876047207299663,58.71399208084993,89.15374055408708
17.053317552512926,96.66928034730952,163.4422342391764
5.673676062029454,40.76849494348175,65.07458625890898
46.23468091392814,66.93597038205533,208.9092857627072
43.86696766904905,93.88252949590157,211.1633484833386
12.89708138575778,19.225875519161132,49.77692989592427
32.999202301708955,94.3505638512806,190.04065316001717
40.86111001006079,71.9097150070732,202.94750895337557
27.760040579973115,16.10533531946547,110.83263755911061
26.482528917800323,37.086721025213464,114.66589533938223
12.092614545022585,73.73548797807534,122.02590470434676
4.655138390294961,16.061554132189453,36.61223256549656
44.860787897666334,62.39534141586459,203.64516246928525
45.02090285816652,41.129475125766106,157.6340959544299
31.655072863663396,65.88239659907293,165.58024790539383
16.951489552435035,14.116783043126157,74.07083983066327
17.460478730633046,88.43831255371387,159.7881135904377
36.297783943511966,97.61400722596572,214.77708469592622
44.85551299762886,97.19900697571224,243.78805179059825
44.354321213255865,77.46866485686323,181.81587793138314
38.99377729288119,21.70776161175688,135.3125103616203
32.10158230771439,78.24368763361203,172.60562409834614
4.206998249752441,12.212822481292136,11.8665536333671
8.081435704730689,11.991119637609753,44.70495882220823
44.927709426353964,39.12491972345872,178.00576268566493
30.321452982979498,53.977887136419916,144.2026118748757
0.4598525808314824,79.33666760270138,110.88237804734975
5.0735771433016055,71.49658389458547,119.60262611164302
33.17508845540279,50.13124357390735,161.24435796303626
0.25307919231093434,34.62639996534993,63.584023232911186
8.040402570874933,99.74120501419401,152.21172735493906
27.436689468329305,48.356317201237566,132.37364070132423
34.59475988463466,50.62483218967079,136.21704022021993
32.59806297513003,24.726143907250226,113.70590524522586
11.21346547302799,81.53285938749364,122.44062899440043
35.6089610673768,72.43140032033398,202.6495102278209
11.862454374840004,29.869265150988436,68.74039599396276
16.269984907963387,17.414294105425842,67.80416326426433
37.32457025590121,71.24493718672417,189.3202040242267
32.48164495236073,68.90600928530216,169.32734798698897
42.4611705247089,34.59335742983884,169.61546563188637
32.88064461501717,95.57772060253693,195.66838264324272
28.415430166773582,23.59521026028102,106.2989022816436
4.683738391404624,48.91013209383417,67.97679863413208
18.385790152971676,94.9254328150839,151.6747696483228
13.260118384086272,47.775458523351006,89.36315527918403
12.199482168954178,67.4673352897677,116.08913979962256
48.65052773762228,45.78349581665149,177.27349207886488
19.65488623333802,34.67936821138031,88.82824763826285
44.602327758855665,98.55798831638454,220.71223074008228
31.556931299863145,46.84006056835387,139.26934520539558
39.74056517708242,90.4689283311221,197.8669231997426
25.131854655259605,30.695914530197758,112.26529371128234
28.845194231317954,29.1794233622575,112.95269114234891
24.625884690943195,12.802067459606022,67.3516776842359
9.762149389902225,68.65001428382965,108.6932998448525
36.12260576307526,43.1673709351385,139.58579547394854
14.03861812204279,87.79224248556733,148.63898139197954
1.215798321572692,52.588891602240146,84.55067018685135
32.27361479535839,97.13740851232495,183.49720250672848
8.855533970352447,26.697296413280903,60.325851413292376
47.02292921764572,88.17608511600497,226.76729722765387
47.696428850129365,79.89371675125676,226.82693299133618
45.743219511022424,79.38296601796468,216.74957428149054
18.50793501277222,86.03049053051988,146.9867328511662
0.7728308264433714,78.4921591848699,97.93212873128614
46.415928129386266,66.35982894682738,192.7113564916236
21.409207415865716,21.81203899141488,95.45753671534813
48.33274095218348,12.927356154212672,141.55779625223335
48.18099885446264,92.87630630341182,255.91597155778086
42.650472773368,65.49852830686643,189.6178077635135
14.722444603479284,81.68835618785587,132.74807126502063
19.254886430096263,53.3370116361295,102.00448611246779
42.556833575842845,20.557737006615504,118.02997158498628
15.846100257813884,21.26672129822954,54.29395677235527
8.474637334304624,71.70087585060742,114.89891086660529
27.840063122917506,48.72753054095164,138.16044468873508
46.80773870803905,28.047225403030303,139.86411023341262
34.80148983374865,54.24350920672932,166.04631877320796
28.50305850446825,15.778804336762068,90.3616009484507
4.8588246885384265,62.37742617229589,93.46790324795663
30.750361334958487,34.209406399158794,139.04939729894102
49.50269250521316,81.78031905734693,235.86150729050456
7.004200761826201,37.932576303121635,65.34428698925313
25.916482618186837,50.969813417362104,122.04306039214876
43.86865359639777,11.045848591729058,106.40849828777624
37.03843088771022,16.5202199015103,110.2288079086637
34.8507870497634,45.32442007660163,144.40496932805348
35.12420419935546,53.19449512454111,146.77210937632614
17.97455756098776,64.00184933073734,125.42604342843116
14.679592213224668,36.24963208383729,85.9670578632541
40.46805777392568,72.54836975138883,190.97962831840002
40.50566973395904,87.41101574702842,204.6573674230971
43.35361592900519,80.18658900040148,211.294493342662
45.66202762782356,13.565694281352144,139.85330870287558
25.56711994304689,53.24562525320461,121.90855938703429
25.07581473435998,19.44371605763574,105.13131990252555
39.91475894833876,31.78405142762747,141.94187776115723
32.49819653888826,98.79963339404318,204.99354764952093
35.098343862885166,22.824598861136188,127.21752252314191
39.789633471805054,54.899933810622045,172.68616556489408
44.50026709087832,65.63401608863072,204.5428533726851
16.89975784257679,73.22184734896936,137.98685307722346
18.7791476319972,60.36838151382227,118.26555315017536
4.69909699204345,10.87937626772653,33.418029253441475
28.9140070498087,39.38151774195927,113.10557684166625
1.7971136898371043,56.59404790462403,78.49123876790682
23.27990090662301,17.907984923035002,84.35703426775493
27.13223173537883,41.55642380882627,120.6171193363132
14.32706260641422,12.98827979122299,55.118217151113825
29.541663028450536,17.072064743951866,80.5221448088922
1.5250124969524714,45.72309485814365,58.19299599474394
1.8674094374607209,21.94441786387543,36.93027404171346
41.13002803298291,61.07867634354023,182.71804561467954
18.009532070563143,72.05184722235391,126.20929543397295
6.353025632594239,82.05280291981745,132.00300599391355
26.112163002740218,28.01352198203291,95.23488540314503
38.499677654930544,25.07343240331628,141.03188502657324
10.791051374842159,19.411105630096024,59.54289881193747
31.144523790950014,67.2787224589273,157.13350332964976
4.2673732496884,73.5828153838211,121.72092051090144
2.584086058430385,12.842753034307783,14.935150469680503
26.5677315784074,94.25910216193208,193.721793276437
27.031756080505325,14.677415528632517,100.19811201605211
31.871495074910328,58.71667017709634,148.43253980902497
36.30456668613308,73.81544675058248,198.26460581667493
48.79260397312673,88.3872211371477,230.54571015140456
25.815017415059767,74.2678238919185,161.54586850075017
16.1478236470623,82.15552747628126,146.55941047690547
39.759309738435185,40.55051732885255,151.71580772600552
13.541612563103712,83.3342602371861,146.96322642398042
21.948571035281805,17.210336174620764,88.45871820327156
3.9228190671132976,90.53349904544748,105.96192678993842
1.2675371707728755,59.28331385383626,92.35222198031721
48.132420733896254,83.55679929662443,208.9742911103332
41.79900602561029,50.70864560664701,180.67335183541869
34.798710304684896,67.92199256768725,184.77021821121278
20.447647220713495,57.37623948425019,114.06094113073198
8.664716003542289,75.84305695797987,113.56531547888571
7.8218521335543025,17.34669838275306,34.313621708330075
12.512144908229766,15.431687559150742,52.64917703866795
27.461333235306025,32.23929106091318,109.26013951950345
35.72979613500312,24.359021210186953,131.35192111242554
33.009868835886564,88.46052099329815,206.78038474287024
13.996694847297142,29.72925886222399,89.6236858608112
47.743264033159704,97.82787302372182,236.1299274455824
36.89484583478843,40.320621259399616,143.52964136080533
27.717702625570034,26.390612411982936,89.12860953609511
30.58603731171761,81.07286564282312,170.69383138571988
20.980003121389494,69.28369979507886,150.23896388854297
12.386549475057873,54.837614480782506,117.927339300066
17.798633932563078,59.982719584386814,109.13235961387264
37.892305523218454,74.72816004450374,183.47991326992167
0.7196744314877934,30.560926719816884,43.20824057291047
5.803632025345812,99.67005244510678,141.9147545856887
2.3001321010876374,97.73138459321048,119.9319565653552
2.0364401159485066,68.52931177122431,96.56688485998133
42.77302920055036,27.958820583623062,140.74476423101441
35.18289296900118,71.22054181881622,178.27735989629963
23.70869145436626,16.497856808125825,89.53199928570363
4.891708032550074,12.758725198522546,32.603963017711614
24.58079375584162,33.19145996600923,101.91787744354944
23.673588539028284,51.636066106538465,125.05115263615856
8.660093495500758,88.14452548675425,131.54003473080365
21.692582461898652,75.44521627896772,146.0656053906866
19.92523671986867,76.84358690799829,144.43743546259861
30.792504902610823,48.29440010032678,155.92101408196635
31.75468254338219,41.13414932922666,139.35688003293987
2.265200488602226,43.393488668614246,59.78038444355106
18.73063073132356,98.88846073624521,177.46227375691052
31.29299578571182,13.609827227123423,96.22608723926756
25.156812929004385,88.03283465102037,185.26268027960182
42.824492059416116,62.080786771515406,190.25459619633972
32.93468158094725,49.47538772706314,145.6341477848016
8.146721354071484,75.27318943736229,120.17179996811623
3.528437370021492,53.80020472822326,62.67257757823665
32.12096391031578,88.60809142734945,180.36444479951075
1.3255655270810907,91.06316776101326,105.65046506692808
29.288779063673164,47.95488341861099,137.19723870915317
47.01151207124788,34.914501751154646,181.75133227435617
28.77370889379395,63.3115295734026,175.2211091844943
19.408496310326097,92.11270110550218,170.43699311682545
32.16441092211766,28.95959701050999,125.17098846735071
22.912644524575832,66.06699252071346,123.55142499476834
27.280839465796745,66.84041980832686,147.98386443714386
47.07324043882626,75.98017201737528,205.98146999883357
19.305131890038712,21.841091661453383,73.26366373632968
48.05952819119571,74.42424682138797,212.77647847780693
45.26753209780318,91.81292685990769,223.6234366994259
9.789556739464821,26.171479798321776,41.0866695028903
3.4680650437582727,31.378899243148986,58.8039442623498
5.038900068871333,97.42555846374756,123.78049007127733
0.9110912825774864,26.28792574385408,41.21570774018011
4.72214803779642,86.89465840326213,141.81978687590535
34.150338670817845,54.30500708032313,146.34800925756812
3.559432423011449,32.25079669628593,27.296661865608442
15.948781514688065,88.36749111452603,148.0529009053503
42.24376554847273,50.077472950239894,181.71197776145542
1.1635967867912933,56.333561853672116,95.0927407335907
40.72342412944679,42.33100324597891,145.31026827426751
14.092738738669997,63.36557662914347,121.23753103401236
5.908241381082813,24.717148532652047,44.77807712408896
34.836858268207536,45.197338298658465,145.26946808586766
31.4471423389942,97.24710901017588,226.7578201298669
43.873600676352645,33.23200894310148,139.53270913865185
36.75355219019429,69.1062998087163,182.34883686089103
40.17404651924243,39.267105780222536,157.23257495202745
14.101728628565324,79.61258131179406,146.64728239495963
8.871977188986142,21.778629464651484,54.294129864756094
37.53073758204292,97.28389405706902,218.64802221863113
40.3417369633632,50.841058724527535,162.94712720362313
49.52525710003366,31.244541701181756,168.99786220395333
20.630883845571326,16.614707259701138,73.08293557059558
18.600904289639157,25.27821145787867,88.05183337211281
38.82064803709984,56.77965537004159,166.49110317636317
17.040177012650894,40.33028587881577,99.76778952522803
46.537866280178235,84.59950292943485,222.57144107891764
42.92063759215059,48.779877129562536,182.09794904357318
21.44970136875092,32.384284532886696,96.97145762545647
37.54355338957487,65.5430487943627,159.78021734510358
37.727143704234116,73.60994951969013,200.2690136913534
5.15619344179663,25.033771711085485,38.87368664916797
45.127645333978336,25.08572946594859,141.38432530759596
25.262618622392857,13.300428424018868,78.16044772436986
41.322873305387084,76.27618135590765,213.58298182226508
16.002480051530586,69.74240748596246,107.34034697219447
44.77616142481003,52.71677881748325,211.5780234796049
19.460083936708156,85.97534040722775,167.3811864211042
0.541882574014918,82.51031376550479,107.59947209493464
45.26909882096318,62.6818927957077,192.8420784010943
4.564333839306678,88.14441524619328,125.0396736422752
15.965681879520744,28.52570890330914,84.35627966656621
47.50309835254025,20.072765745795508,154.29722063580581
47.53035734687781,34.277465036529065,170.51489607106387
28.671894406164306,15.137817048038336,95.74092328560927
31.591860608489963,57.80525752009288,151.3725763422631
22.42227609891599,94.29451230654654,172.6963721786107
14.660538584903227,13.540918660165868,55.951366050930304
16.4332272684958,20.989892260902412,82.60863985299304
33.62592280385192,50.697912545509176,155.83786928704944
37.618726471884,94.04875157751144,182.50143172608094
39.578952186292426,38.45404944790755,156.65124756851776
39.48090713972769,55.65113278195532,172.43098913485335
4.560305152434518,13.741557314535289,32.70354409406966
24.721015235129073,23.350888086587997,90.93841926083941
2.877938000832214,98.79671106629623,141.99202548149614
27.476444116186777,96.86068267924409,199.39919412678842
22.07652506866885,10.444598284096866,64.99605393435228
44.38520913791499,95.6630606880915,234.82921854174262
17.545750627603933,67.52079440339503,120.17276250767101
5.853350821380293,88.112646506802,111.57237121372381
7.149584102641793,50.92658700704732,77.71869241916161
38.07553158587361,56.40364257213252,176.49713477507066
30.910903165813053,53.99619222312282,156.60393903604088
5.0561338061395125,70.01778317914939,106.79252853130099
4.205340305749871,22.568612928068163,49.84664414653645
35.048456572956,12.697623088541015,113.0200720097888
3.6381503182096764,37.713694743207185,52.93699353514329
41.09300296451781,73.4212686462982,200.15725523359177
35.31211135782481,28.166810691065354,135.08454647611728
4.067439032094988,70.60891899924256,107.4422136774643
4.241885704259596,97.29208414965434,144.24434895498064
49.33197892505877,18.451064421047654,157.55426308991474
18.713539787806017,70.53419064026136,139.9393603132445
18.532107353344546,49.93751973741141,121.95679445141931
40.63997836287513,88.13280289397548,212.0940967874678
47.36242886919293,25.94348105026473,145.7195029210228
49.30005319114355,72.33633570035481,213.423066178847
37.66890926294708,85.43037606832992,194.2396979912991
18.81297927654579,95.0152797526621,159.29900114481515
4.175035834933438,71.49232254606812,99.78318993546016
38.85734579637184,54.74572876075846,159.91403979384015
27.920212486790252,65.60625161810924,150.4484178623163
21.211100462348814,88.20144860308464,144.93334281003573
45.3177192547368,61.35487719749467,194.05308784756497
5.559874115307567,12.734835372715317,34.19354248914954
24.631255214542957,93.78538259562801,170.94971084042908
0.5676822383709534,72.0574075928405,99.48055139166003
23.433032099706313,70.88620471995219,158.021727289474
2.8151637840918675,29.410763715794545,31.25522727549338
5.940895813403596,69.29969232093916,95.38462253297385
5.876312338855244,45.44779650887426,66.53671315991423
32.460515105803175,68.61096793373429,159.08541827390042
37.30224396327117,19.593372727719164,130.06240560075838
29.168438254857982,69.20607741427324,159.0301271465448
48.10862742372709,99.94723531935999,242.5631025294436
18.743528976185203,14.339083497450043,49.02709899333552
14.285604314093037,97.94567657991855,164.60300298322713
43.429956409473014,46.621716465058356,157.12836683321783
11.179791925972632,88.36781053035332,139.59017875401886
48.161126972030566,80.4146935652446,224.67421908795185
0.6077237344908171,61.0314634888001,93.36365148117366
48.493941335381955,76.46042883261939,204.89916394640704
2.1579955975288057,89.06640051712131,87.07954805615933
44.557155684903556,46.37262894859297,173.87853939810742
26.385055454314994,39.43298454069148,136.28733189972579
49.64823980596502,70.08340470072262,225.61014868517407
3.689828236769943,82.70613477471328,115.56852647432706
27.69271422006604,78.60566212989542,163.64221824971912
48.46512678095495,81.80322839727711,232.397916995493
26.15489220850744,49.20249833316397,119.6947665240207
31.469931906763126,83.60507945575195,188.76450280737234
34.78743444923086,20.81881498335476,122.00586569476913
22.727053238388663,59.00401881647646,143.2245547507322
31.377904004203174,10.518279444830942,123.66329573341584
29.21571559615501,39.21272469102433,129.01871829140438
45.057900524549446,42.98153813842581,164.13296082040958
2.2723190170728937,45.655542244832986,65.21170511456187
14.048159479611517,72.5920486020876,109.54009797264274
47.520574203827934,44.97022911433112,170.8185791358766
44.51318919454582,50.38242603602776,172.6490598484668
22.782837639285646,31.378971778689472,94.37097625329555
31.006629890076837,43.59266124664061,136.35131694149806
13.869059149056634,30.454266453683633,67.99356829323995
9.406057986188065,16.587633139159927,59.63061140570679
23.18492024699911,64.31037340432401,140.13681935186855
17.66761140130264,70.13915186995146,133.2430075358122
29.182805592543602,65.7541311408653,153.5830241852682
3.8867318482492417,51.71446394205151,78.3260931896747
48.71974038330833,44.18072021613068,188.06719786430398
49.31053722398014,87.70002846146427,224.84507505659846
34.90808570098726,56.71736066225962,153.74988215642713
26.80481831720602,53.126368986675786,132.72642828925933
15.476380814316387,12.307785922579212,45.00158590815388
40.68975098534743,40.71230448635407,147.38656424977847
34.23655862769397,44.21760569072713,138.89031466266087
8.130846967244565,45.894050280721046,89.14386956210394
45.546359224692125,62.215513230459905,196.15012722830147
41.12686214615845,58.02422920541906,179.38212952557447
47.4899956645962,64.71145835141002,209.88771880486223
36.285975419418,78.83949353879154,188.94861291110087
30.670759796789493,83.16871648444841,185.3840077726007
20.912151814530944,74.6310768603845,145.8054542394638
46.63642416770066,95.99713263594413,239.44124307638089
43.30319447502042,11.640932440872547,121.39951854048228
2.2609335053094703,27.620018711519148,19.40818463433236
1.3183487248626002,10.68065874803279,19.769870687932805
18.82316834390248,68.27272427391426,148.21267134945273
40.52766653909165,90.82274940549883,224.56861965674364
49.363806465747224,31.913406691866935,176.3595790405201
7.520844555176409,93.4331090316676,148.2831494440043
29.706535767606756,15.424065126060476,98.66179347990384
19.044542831551077,94.09924241249628,167.50360504792917
48.49571989073016,41.6460418515671,170.0380309943624
42.105946156785436,19.127874560429486,130.05758630420848
41.91643523555689,53.72845832676931,180.4229495787268
23.434657989748516,33.109891094845715,115.35735865987431
20.74097511688326,35.638561176573056,98.22424844728582
13.670353596535312,37.65609684336579,79.86130755486312
2.8187748325463557,82.27233080493971,110.77901363585951
43.23611881275266,58.52451490077291,189.3317824021003
40.64505045650388,38.01769292404033,137.79530948877272
49.98588366430653,64.93004049798265,184.91894822697313
49.831841853695266,74.45356068008742,213.41850895542723
27.771585280131372,34.53616006601804,103.6652310204085
38.44937075902553,47.21941913728163,152.70532788582867
47.238286494121404,20.96974840032528,146.78161112751914
42.482369533870575,26.303441458121227,138.23756949419177
12.367405087159883,71.30060685684845,136.0039162908253
22.527206765504676,26.329451292606425,96.1808061109126
6.457970757574749,57.26470453003542,92.86731592608766
47.70255136293612,73.81416355501895,219.05544611379705
30.308731722544003,19.618923078526947,92.92620582278465
11.432140275173136,61.058099766601316,117.24118828205711
33.58503422029283,33.09065053312274,127.91372332512478
30.90641202289479,96.66341877138218,204.96693875530772
17.908135901642027,53.51910820479323,103.27469726945537
5.677879609981451,82.53932947976423,102.70430674051006
33.57865977963998,59.52038879406356,168.5500125822265
26.015385045189664,13.907127956933724,90.4911114222698
38.61591958678196,66.98362380346201,172.8996319875342
26.00817505559967,95.62630079859913,176.0753677845712
42.609075015927004,64.1450638131698,199.75111195976896
27.595341938724278,83.72699734841112,162.56663273623076
28.046898576769312,89.5785817013567,199.03827401611096
43.832680132917254,30.527179475403923,142.20810835629916
20.17414331061985,29.0840355917404,96.72012024272193
6.700761422532037,64.98828899658926,96.45166559474735
1.4391338156669486,46.99256228260342,71.02078358911491
37.75686278368095,85.58751725800484,196.65603764766624
31.015477567673233,91.002081105821,190.11326218544534
35.20398840496118,41.807924137244626,143.5886717310537
10.648208075445536,31.318350307703387,59.180666000043175
6.818573779338488,80.24729637194757,125.75143354888455
0.7272332833940964,34.73254319933225,43.36499938296809
17.529377940329848,84.03528866623105,147.3797920969017
29.495884342731653,48.13644282838865,126.5599485048104
19.612202254986617,70.07949093623233,112.50255817299222
21.873746101186452,18.59817824512014,80.09190152110861
45.20793472468742,66.14733922089158,221.5227980929176
17.41277335116502,50.65909108635062,117.16888556051353
25.69947445799054,62.79476168579267,144.40979637058362
39.18265063705715,25.12127869703771,130.47325273700545
19.827139116063506,76.31863704497638,146.37487117225092
31.104335011393676,87.65173697889057,193.41411305490496
43.11818543733726,29.506582008169808,136.39523385005847
47.4760311828821,18.614309996814555,157.17046690007143
7.353674046451896,12.127472744170277,45.09096556354651
46.32938125807472,67.77743503989393,209.33823245013883
24.60581465397691,64.63846324799027,148.4654499206279
12.912219414947918,59.2027671442663,108.52003568742926
