Date,Open,High,Low,Close,Volume
2010-02-18,0.3864247771085158,0.3884875572616353,0.37152703884379634,0.38207006454467773,1515508000
2010-02-19,0.38046574297426894,0.3845912767400064,0.3781737828068948,0.3800073564052582,510548000
2010-02-22,0.3816116092426925,0.3873415352745037,0.3781736700169931,0.38069483637809753,458084000
2010-02-23,0.3818409568505005,0.3834453236159998,0.3676307809558205,0.37152713537216187,489764000
2010-02-24,0.3747357780725222,0.3829868441841806,0.3735897981860316,0.3793196976184845,445868000
2010-02-25,0.3706103658605864,0.3767986811232948,0.36121331679836766,0.3758818805217743,576972000
2010-02-26,0.3740481525281208,0.3767985258771664,0.3690058469253928,0.37129780650138855,393396000
2010-03-01,0.37152692418560845,0.3880290237062194,0.36854737198773124,0.38619545102119446,555868000
2010-03-02,0.3896335368706795,0.3944466359134807,0.3832160441579626,0.38596639037132263,538648000
2010-03-03,0.38825843271648874,0.39032118598484267,0.37794461173007693,0.3811533451080322,399300000
2010-03-04,0.3827575680931053,0.3857371207238787,0.3770276696963528,0.3818407952785492,557396000
2010-03-05,0.3790905391300152,0.39628023838393756,0.3790905391300152,0.39352989196777344,632832000
2010-03-08,0.3937590241914368,0.39490500392430816,0.3861955251677113,0.3877999186515808,439312000
2010-03-09,0.39169635482028803,0.4061357089938887,0.391467147880104,0.4022393822669983,830832000
2010-03-10,0.40109334880591796,0.40751084173107704,0.4008641418962524,0.4031561017036438,418520000
2010-03-11,0.39994729744490093,0.40132248401256193,0.3923838259673877,0.3939881920814514,540660000
2010-03-12,0.39834297324325574,0.3994889530627793,0.3933006401795007,0.3953634202480316,520352000
2010-03-15,0.39490501623553165,0.39880134198430045,0.3896335038355207,0.3933006227016449,358904000
2010-03-16,0.39307157784263896,0.4093445070622029,0.39284237088144763,0.40705254673957825,664988000
2010-03-17,0.40934444576653256,0.42034585913223205,0.40934444576653256,0.41484513878822327,651168000
2010-03-18,0.41553264841565235,0.41553264841565235,0.3965093789597825,0.4001765251159668,740964000
2010-03-19,0.40613562508709045,0.407281604906614,0.3903210871842766,0.3953634202480316,584612000
2010-03-22,0.3903211938980109,0.40338538927017925,0.3903211938980109,0.40178102254867554,435336000
2010-03-23,0.40476049115217244,0.4120947569939077,0.4020101175544954,0.4100320041179657,493612000
2010-03-24,0.40659404514649067,0.40774002498369666,0.39559260592253537,0.3962801992893219,436252000
2010-03-25,0.4020101074431756,0.4045312740701955,0.39650941503080606,0.39742618799209595,495184000
2010-03-26,0.40086412758040574,0.40498966055084046,0.3942174553052662,0.39742618799209595,344676000
2010-03-29,0.39994733601179083,0.40338527544015246,0.39444661653302404,0.4024685025215149,394456000
2010-03-30,0.4070524338021281,0.4091151865912468,0.39719700168478544,0.4040728807449341,324104000
2010-03-31,0.4024686231819124,0.4043021968912081,0.3967386950944925,0.3988014757633209,389840000
2010-04-01,0.40063498747298604,0.40521890737568705,0.390550347293653,0.3946758806705475,339664000
2010-04-05,0.3971970344277754,0.40132256766841634,0.39673862059479104,0.4006349742412567,413636000
2010-04-06,0.39559265435606056,0.39650945473146054,0.3839036476565152,0.3907795548439026,809260000
2010-04-07,0.38825831718427856,0.39994732175289793,0.3850495574388179,0.3933006227016449,817468000
2010-04-08,0.3907795830801875,0.3937591367014727,0.3848204758376171,0.3868832290172577,1037600000
2010-04-09,0.38596629849148273,0.3907794237108277,0.38390351883077406,0.3894042372703552,817572000
2010-04-12,0.38986279736350565,0.3981138650383474,0.38917520383688203,0.3965094983577728,546460000
2010-04-13,0.39811378034676226,0.4061356393654488,0.39650941400748796,0.404760479927063,648696000
2010-04-14,0.413469941013861,0.41553269387593944,0.4033853016422264,0.40980279445648193,900720000
2010-04-15,0.41117788583417003,0.41530341792333214,0.407052353745008,0.4127822518348694,957596000
2010-04-16,0.39605112883857285,0.39765549558824687,0.3822993396807786,0.39100879430770874,1917736000
2010-04-19,0.3880291371678961,0.3903210968637812,0.37611095221375673,0.3891751170158386,1094492000
2010-04-20,0.3919255619819832,0.3960510956513893,0.3855080681987203,0.3905503749847412,678188000
2010-04-21,0.3926132599555417,0.39307164663582644,0.37588191388536907,0.3804658353328705,895908000
2010-04-22,0.37427738505897384,0.3832160444111946,0.36900587220853315,0.38207006454467773,656932000
2010-04-23,0.3809239856339725,0.3818407857479564,0.37015178238140983,0.37679848074913025,752916000
2010-04-26,0.3772571012485503,0.38504975678037195,0.37656950756695967,0.3804658353328705,491092000
2010-04-27,0.3777153169828961,0.38161164298541245,0.3685474782370626,0.36969345808029175,606704000
2010-04-28,0.3694642272515098,0.3756525398619652,0.3628175281979166,0.37038102746009827,672164000
2010-04-29,0.371527062485877,0.38207008885766264,0.3660263423831692,0.3816116750240326,987128000
2010-04-30,0.37702776843388364,0.3777153618860258,0.35983806874191926,0.3600672483444214,1068048000
2010-05-03,0.36190076186184444,0.36396354187676905,0.35067014352897946,0.3561708629131317,1078972000
2010-05-04,0.3506701195628388,0.35135771285415424,0.33302201014909233,0.3380643427371979,1311376000
2010-05-05,0.33118868696293163,0.34081491754136456,0.3282091322470922,0.3323346674442291,1330840000
2010-05-06,0.3300425330547743,0.33691841232950326,0.2988718420914282,0.3254585862159729,1002888000
2010-05-07,0.3284381580927873,0.3284381580927873,0.30849808520129324,0.3199579119682312,1153712000
2010-05-10,0.33921046796717447,0.3433360021625765,0.3300426263428692,0.3337097465991974,979156000
2010-05-11,0.33050095736904106,0.33668924396010674,0.32752140387784096,0.3300425708293915,829124000
2010-05-12,0.33233449111026064,0.338293570057771,0.3302717109450216,0.33646002411842346,901236000
2010-05-13,0.3350848315597459,0.35044098345417835,0.33256366495317236,0.33577242493629456,1252000000
2010-05-14,0.3130820649442352,0.3139988380664633,0.2887872493373522,0.29703831672668457,2493068000
2010-05-17,0.2974967685214819,0.30139312345112523,0.28832892599964033,0.29772597551345825,856060000
2010-05-18,0.3002469778948594,0.30208055102143944,0.28626601354228876,0.2878704071044922,674112000
2010-05-19,0.28649528455331646,0.2929127782715751,0.2844325314006674,0.29245439171791077,826520000
2010-05-20,0.2839740658717902,0.2924543385225152,0.27526461364707894,0.2855784595012665,1129136000
2010-05-21,0.2773274387818977,0.29978865269657096,0.2773274387818977,0.29176679253578186,1069600000
2010-05-24,0.2908499820619277,0.2942879216889417,0.28236970912410747,0.2832864820957184,664564000
2010-05-25,0.27434785153215363,0.2922251431572934,0.271597477957274,0.2908499836921692,966652000
2010-05-26,0.30253902969050744,0.30826892986370813,0.2913084089576426,0.292225182056427,995028000
2010-05-27,0.2995593735930494,0.309414803981781,0.29887178034317324,0.309414803981781,713560000
2010-05-28,0.30895659423636584,0.30895659423636584,0.2965799906291565,0.301163911819458,545116000
2010-06-01,0.2970382178748282,0.30047615692254576,0.28809955995737613,0.28832876682281494,527492000
2010-06-02,0.2887871772670312,0.2919959370386846,0.2869536041578454,0.2915375232696533,649088000
2010-06-03,0.2855784710409842,0.29176675694570275,0.2846616707410494,0.29107916355133057,586360000
2010-06-04,0.28259881003339954,0.28764111413066556,0.27572290603601196,0.277327299118042,671456000
2010-06-07,0.278473473449986,0.2803070473110056,0.26242972265780823,0.2635757029056549,577248000
2010-06-08,0.2624297287915558,0.2624297287915558,0.24959473878675215,0.25624144077301025,967636000
2010-06-09,0.2576165517765729,0.264492459440653,0.24913630481953233,0.2500530779361725,697152000
2010-06-10,0.255095400438266,0.2612836869998304,0.2544078069709103,0.2601377069950104,611768000
2010-06-11,0.2573873763295445,0.26724281044357273,0.256699782819762,0.266096830368042,442104000
2010-06-14,0.2699932360460117,0.2704516227456897,0.25967941235278025,0.2603670060634613,375080000
2010-06-15,0.26334642125785157,0.27457701240831545,0.26288800747839286,0.2732018530368805,528632000
2010-06-16,0.271368253030952,0.2738894192792214,0.2660967409896776,0.26976388692855835,366480000
2010-06-17,0.27916098245969506,0.2807653488559909,0.26953472943728807,0.2800777554512024,859068000
2010-06-18,0.28168213641521667,0.2853492832155313,0.279619383416488,0.28191134333610535,932832000
2010-06-21,0.2878704578027055,0.2885580239392393,0.2727435109972341,0.2752646505832672,579836000
2010-06-22,0.27870250807639346,0.2821404470309167,0.26357556574756746,0.2649507522583008,818164000
2010-06-23,0.2674719424087264,0.2706806747917987,0.2599084432436719,0.2679303288459778,614060000
2010-06-24,0.26632588599279033,0.267701072372091,0.25372011103099457,0.25463688373565674,725028000
2010-06-25,0.25647060341091216,0.25669981037955447,0.24982392918816215,0.25394946336746216,507220000
2010-06-28,0.2557828902539358,0.2580748493347982,0.2498237857147705,0.25440770387649536,372008000
2010-06-29,0.24890703575665604,0.2491362426397702,0.23859321781815215,0.2401975840330124,660808000
2010-06-30,0.24065605930483894,0.24317722666042413,0.23400938510894775,0.23400938510894775,623072000
2010-07-01,0.2346969626397765,0.23951006273175893,0.22759186133318138,0.23790569603443146,737008000
2010-07-02,0.23882247331900877,0.23928085985623915,0.22690425941710837,0.23492611944675446,737096000
2010-07-06,0.23400929859361783,0.24157277054176723,0.2303421523998748,0.2324049323797226,712020000
2010-07-07,0.23332177387954964,0.24501078190244896,0.232863387301113,0.24363559484481812,608412000
2010-07-08,0.24523997866981395,0.24546915828835567,0.2333217641914117,0.23630131781101227,783272000
2010-07-09,0.2374473485455639,0.23882253583957927,0.23423858730030328,0.23721814155578613,571516000
2010-07-12,0.2372180133981093,0.24455230524071928,0.23698883385447203,0.24157275259494781,565396000
2010-07-13,0.24546910191876584,0.2518865942436555,0.24409394255634817,0.2502822279930115,723316000
2010-07-14,0.26128369158229914,0.26311726508663263,0.24913629785369878,0.2528034448623657,1355664000
2010-07-15,0.2530325220056789,0.2532617288467704,0.24271870595810427,0.2456982582807541,953088000
2010-07-16,0.24569836391436986,0.24638595741095495,0.2294254362252415,0.23034220933914185,1288604000
2010-07-19,0.2335509963922892,0.24065605713729565,0.2319466022773729,0.2397392839193344,798440000
2010-07-20,0.23355086947137127,0.2470734173603793,0.2314880898684716,0.2456982582807541,1160988000
2010-07-21,0.24799033461778353,0.24821951424489136,0.23538452616794436,0.2376764863729477,624940000
2010-07-22,0.24019756604388073,0.24409391883113385,0.2388224068151245,0.24157275259494781,462612000
2010-07-23,0.2413435576656313,0.2415727645429158,0.23515527252438423,0.23744723200798035,817604000
2010-07-26,0.23675970024960183,0.24271880738508442,0.23309255319356342,0.24180200695991516,683548000
2010-07-27,0.24248963089554088,0.2429480175045215,0.23675972997747627,0.2397392839193344,683472000
2010-07-28,0.2358428234585344,0.23996835525220914,0.23148808482875824,0.23217567801475525,1320808000
2010-07-29,0.2154443811379406,0.22002829978093236,0.2078809099125421,0.20925608277320862,2664476000
2010-07-30,0.2076516990067947,0.21429838320462125,0.2044429534980694,0.21063125133514404,984288000
2010-08-02,0.21429847139509967,0.2152152581550437,0.20948534432068341,0.21040213108062744,917020000
2010-08-03,0.20879773703016674,0.2090269302747135,0.203297030855256,0.20490139722824097,955444000
2010-08-04,0.20673497816702438,0.21429845114541868,0.20581819149371017,0.21361085772514343,855496000
2010-08-05,0.21429845798582578,0.21681961117204632,0.2104021179151588,0.21636122465133667,800504000
2010-08-06,0.21544442729607585,0.22117432682742438,0.21361085398158108,0.21888236701488495,739904000
2010-08-09,0.2211743130925776,0.22140351998852434,0.2156736071518433,0.22094511985778809,466456000
2010-08-10,0.2172780213511274,0.21773640789292795,0.2108605277989636,0.21177731454372406,772560000
2010-08-11,0.20742260045378658,0.20742260045378658,0.2028386798085373,0.20352627336978912,796148000
2010-08-12,0.19985909620158399,0.20994373651473647,0.19825472967881283,0.2053598165512085,1343584000
2010-08-13,0.21200653348740336,0.21819483451803476,0.21154813322893382,0.2152152806520462,1797392000
2010-08-16,0.21223571517035672,0.2165904422510969,0.20696420128401438,0.20971456170082092,814008000
2010-08-17,0.21177727443871677,0.21636119363328676,0.2097145080689289,0.2124648541212082,481224000
2010-08-18,0.21177729803967335,0.21544443107177186,0.2104021111991229,0.21361085772514343,352920000
2010-08-19,0.21590282699875446,0.2271334471604529,0.21475684702239653,0.22644585371017456,1615100000
2010-08-20,0.22484148824520436,0.23400934175952917,0.22461229498110702,0.2285086214542389,1305308000
2010-08-23,0.2291962186133289,0.23492611861419843,0.22438309168367113,0.22507068514823914,748620000
2010-08-24,0.21773641706695923,0.22507069767290352,0.21727803050584518,0.22277873754501343,641332000
2010-08-25,0.22025758874102905,0.22919623615889398,0.21911159499196717,0.22736266255378723,757532000
2010-08-26,0.2303421497084372,0.232863316102466,0.2246122509241104,0.2246122509241104,657596000
2010-08-27,0.22598747919972856,0.23378014618552623,0.22025757901328316,0.23194657266139984,1060416000
2010-08-30,0.22919618559946817,0.23102975880009868,0.22094511985778809,0.22094511985778809,602804000
2010-08-31,0.21773645441250838,0.224612349636673,0.21315253337050682,0.21384012699127197,931488000
2010-09-01,0.21704884082402776,0.21979918755863354,0.2142984804282618,0.21544446051120758,851440000
2010-09-02,0.21613203958771807,0.2200283661449932,0.21406927284397742,0.21934078633785248,596292000
2010-09-03,0.22461225388455797,0.22759179309498523,0.22186189423513689,0.22690421342849731,566484000
2010-09-07,0.22621663622822388,0.2342384952039036,0.22575824975121947,0.22896699607372284,899820000
2010-09-08,0.2294253943257458,0.23813484660648795,0.22690422773947597,0.23653045296669006,1224156000
2010-09-09,0.23951002747190625,0.23973923439020475,0.23034218789704045,0.23332174122333527,697748000
2010-09-10,0.23492614773747122,0.2356137412872787,0.22873786043384756,0.23080061376094818,609292000
2010-09-13,0.23492611446702694,0.24684432811629703,0.23492611446702694,0.2438647747039795,1015792000
2010-09-14,0.24180193213858509,0.24478148478435652,0.23950997276834718,0.24157275259494781,698536000
2010-09-15,0.23928084049590775,0.24226039373030572,0.2360720803502806,0.24203118681907654,555572000
2010-09-16,0.2388225301554783,0.24432322455596908,0.2388225301554783,0.24226047098636627,365280000
2010-09-17,0.24455238091310363,0.24478156052765646,0.24111444079393737,0.24180200695991516,416884000
2010-09-20,0.24180191781633642,0.24638586360760992,0.23950995858185434,0.24546906352043152,443168000
2010-09-21,0.24409406048462612,0.2628881327627544,0.24409406048462612,0.2587625980377197,1779624000
2010-09-22,0.2578458436359355,0.26334656611434554,0.25624147649227247,0.2610546052455902,999996000
2010-09-23,0.2640339614365538,0.2745769855304174,0.26174200205287135,0.2663259208202362,1240872000
2010-09-24,0.2722850238392024,0.28191127502693786,0.2702222713402938,0.2809944748878479,1086976000
2010-09-27,0.2830571772934365,0.2832863567737957,0.2713681768037131,0.2750353217124939,999504000
2010-09-28,0.27526464458559213,0.2782441979608179,0.2695347447572031,0.27434787154197693,723192000
2010-09-29,0.27182665775061254,0.28030692989014266,0.2693054913325394,0.2722850441932678,974904000
2010-09-30,0.27572306946724345,0.27893183021094914,0.2654092483412377,0.2677012085914612,787632000
2010-10-01,0.27159750704321056,0.27205592090299335,0.25807495391526175,0.2601377069950104,999120000
2010-10-04,0.2576165199279785,0.26197125999945114,0.25234500685320443,0.2576165199279785,749500000
2010-10-05,0.2631171942293436,0.2635755806514041,0.2587624549139902,0.2594500482082367,753588000
2010-10-06,0.2594499760253535,0.2605959554228318,0.24455224385813615,0.24707338213920593,1057604000
2010-10-07,0.24821952946186576,0.24844873642534585,0.23790570790706708,0.2452400028705597,761488000
2010-10-08,0.24432325692521265,0.2509699598055816,0.24088531563884794,0.2489071786403656,706932000
2010-10-11,0.25005313567962084,0.25211591665188793,0.24661519471483512,0.24776117503643036,442680000
2010-10-12,0.2456984131076393,0.253720275088508,0.24363563220487797,0.25257429480552673,605208000
2010-10-13,0.2566997348482871,0.2635756140165224,0.253949388645456,0.2599084675312042,968732000
2010-10-14,0.26013770469866815,0.2605960912320861,0.2546369843306981,0.25578299164772034,599172000
2010-10-15,0.2599085783878779,0.2628881327627544,0.25578307098516995,0.2587625980377197,639940000
2010-10-18,0.2589918186420992,0.2615129864738204,0.25440789700066296,0.2603670060634613,448156000
2010-10-19,0.25463706331268504,0.2605961720624381,0.2525743096113311,0.2587625980377197,866136000
2010-10-20,0.25899180503668207,0.2658676871376309,0.25440788363604944,0.2587625980377197,763532000
2010-10-21,0.2589917406268985,0.25945012718849825,0.25028228666722324,0.25417861342430115,1014428000
2010-10-22,0.2557829551977224,0.2725142662005917,0.2530325817445164,0.27045148611068726,1322676000
2010-10-25,0.27251425692290615,0.2750354233950743,0.269993090450738,0.27297264337539673,673136000
2010-10-26,0.26976405255728614,0.276181548229362,0.2674720917688539,0.2720560133457184,675248000
2010-10-27,0.2695347562202083,0.27686902284800063,0.2688471627470955,0.2759522497653961,496796000
2010-10-28,0.27961936933079895,0.2805361423235369,0.273660262911054,0.2761814296245575,704448000
2010-10-29,0.2757231293331079,0.2784735040884031,0.2727436022187502,0.27549394965171814,554664000
2010-11-01,0.27732743671162163,0.2816821498374712,0.2736602897365661,0.2759522497653961,473920000
2010-11-02,0.27709824319732357,0.2862660837565643,0.2754938765639205,0.28168216347694397,581036000
2010-11-03,0.28351566473192236,0.2855784447249539,0.2761813996198739,0.2837448716163635,671748000
2010-11-04,0.28649531084494967,0.28947486470068007,0.28374496394824544,0.28420335054397583,700016000
2010-11-05,0.28626599285269755,0.29153750496475445,0.2848908335988858,0.28901636600494385,735116000
2010-11-08,0.2887871680889557,0.29268349374569896,0.28649520860589356,0.2901623547077179,605156000
2010-11-09,0.2901624899373059,0.29245445048853125,0.2869537287721955,0.28855809569358826,633964000
2010-11-10,0.2906207559039964,0.29199594259262085,0.2864952231604365,0.29199594259262085,521016000
2010-11-11,0.2851200131466987,0.2938294643767521,0.281223687610765,0.28901636600494385,1089980000
2010-11-12,0.3000178921056137,0.3135404742338052,0.29864270500026474,0.30391421914100647,2142560000
2010-11-15,0.3052893773994806,0.3096440906177377,0.2995594772058163,0.30024704337120056,733548000
2010-11-16,0.29520472958896676,0.29933026309397687,0.2908500164750953,0.2913084030151367,739356000
2010-11-17,0.29107914505726784,0.29955941751186127,0.2883287989768412,0.2961214780807495,551764000
2010-11-18,0.30001793245782965,0.3082690015550429,0.30001793245782965,0.30528944730758667,993120000
2010-11-19,0.304601779952081,0.3162907871241316,0.3041433934070106,0.315144807100296,716484000
2010-11-22,0.3130821750372284,0.31720768286027845,0.31033180005875566,0.31537413597106934,462668000
2010-11-23,0.31170690204630824,0.3149156355445932,0.3057477943239824,0.30803975462913513,457832000
2010-11-24,0.31124848341823635,0.3167491766555813,0.31101927648238065,0.31560319662094116,397784000
2010-11-26,0.3153740178437979,0.31720756404622946,0.31170687079429626,0.31170687079429626,143104000
2010-11-29,0.31033168007125894,0.3162907871241316,0.3089565204360476,0.315144807100296,468192000
2010-11-30,0.3103315951167859,0.31354035469850655,0.3062060626958944,0.3119359612464905,720936000
2010-12-01,0.31812438136721344,0.32775060873056144,0.31766599479225793,0.32568785548210144,626536000
2010-12-02,0.32568776610048256,0.3316468719064514,0.3254585592147479,0.3295840919017792,529316000
2010-12-03,0.3279797397182312,0.33898115158081055,0.32729214635388604,0.33898115158081055,606044000
2010-12-06,0.34012717154740185,0.3408147649928799,0.33118853872314014,0.33256369829177856,438424000
2010-12-07,0.34035649137147783,0.3513579081815127,0.33966889769791436,0.3433360457420349,1026812000
2010-12-08,0.3428774155054464,0.34998247222568096,0.34035624960072325,0.3463153541088104,613252000
2010-12-09,0.338064508803328,0.34287763688455897,0.33325138072209703,0.3405856490135193,942408000
2010-12-10,0.34058554708074124,0.3458570602295556,0.3396687740645634,0.34264832735061646,451900000
2010-12-13,0.34402350641513174,0.34471107250055344,0.3330220665359581,0.333938866853714,609108000
2010-12-14,0.34035627186529693,0.3465445562917004,0.333938780588086,0.33439716696739197,755160000
2010-12-15,0.3350848232139282,0.3392103560481524,0.32660455065156724,0.3270629644393921,624176000
2010-12-16,0.330500967144006,0.332334540679153,0.3266046131359488,0.327521413564682,631872000
2010-12-17,0.3277506074599794,0.33118857506461946,0.3238542806044815,0.32935500144958496,593156000
2010-12-20,0.3305010001656664,0.3321053669233489,0.3277506259269854,0.32797983288764954,344088000
2010-12-21,0.3311885428775454,0.3408147692680359,0.33095933595207166,0.3408147692680359,466952000
2010-12-22,0.34012714549362144,0.34494027192096405,0.3369184127569367,0.344481885433197,477988000
2010-12-23,0.3444818348599029,0.3444818348599029,0.34058548198011696,0.3419606685638428,273784000
2010-12-27,0.3410439104845603,0.3463154228539314,0.3348555979122523,0.3437942564487457,255500000
2010-12-28,0.34379436436870936,0.3460863246120484,0.34035642400370086,0.34241917729377747,194260000
2010-12-29,0.3421899976628363,0.3449403444903789,0.3392104438820313,0.34241917729377747,177660000
2010-12-30,0.34196073992430137,0.345627886697957,0.3408147599728236,0.34356510639190674,174488000
2010-12-31,0.3437942100046631,0.35342046056234505,0.3433358236262756,0.35296204686164856,391252000
2011-01-03,0.35571249667758265,0.36602631537142144,0.3552540828777823,0.36258837580680847,817448000
2011-01-04,0.36327605015192893,0.36488041684186995,0.35342061573897543,0.3614424765110016,651384000
2011-01-05,0.36808906595584423,0.38963353081286745,0.364421946835817,0.3891751170158386,1428216000
2011-01-06,0.39925975958989246,0.4432654353188847,0.39811377973185014,0.4430362284183502,3493312000
2011-01-07,0.43799392982071916,0.45678802166427485,0.4281384974125336,0.4554128348827362,2579984000
2011-01-10,0.447161812089347,0.47374855874035277,0.44372387212528513,0.4728317856788635,1750348000
2011-01-11,0.47924930829932155,0.48383322826958447,0.45541288073824543,0.4654974937438965,2711088000
2011-01-12,0.46572662605216336,0.5356314176197423,0.4641222598782098,0.5351730585098267,3431896000
2011-01-13,0.5294431385791373,0.5464036826677966,0.5129410082502999,0.5360898375511169,2695192000
2011-01-14,0.5269220343927219,0.5496124514357711,0.523713301795433,0.5406737923622131,1595352000
2011-01-18,0.53333933831684,0.53700648359543,0.5150036665685016,0.5280678272247314,1813348000
2011-01-19,0.5282970640060786,0.5409028110735876,0.5124825306509265,0.5136284828186035,1197896000
2011-01-20,0.5085862704247944,0.517066514262948,0.49941837869626643,0.5140869617462158,1111408000
2011-01-21,0.5195876106714539,0.5269219015979809,0.5083569947666513,0.5092737674713135,739244000
2011-01-24,0.5326519880200766,0.5741365571610785,0.5266929357005758,0.5668022632598877,2056900000
2011-01-25,0.564281177095088,0.5702402852008333,0.5457163138222485,0.5493834614753723,1086856000
2011-01-26,0.5551130772022637,0.5729903932080046,0.5512167517087457,0.5624473690986633,1074660000
2011-01-27,0.5704694238337952,0.5718445561590503,0.5500709628327428,0.5608431696891785,657396000
2011-01-28,0.5622182259907351,0.5716152436932629,0.5317351040583114,0.5445700883865356,1094796000
2011-01-31,0.5454870639632549,0.5558008573502867,0.5365484029550908,0.5482373833656311,750160000
2011-02-01,0.5530505163859661,0.5649686759542208,0.549383369347796,0.5608431696891785,654104000
2011-02-02,0.557634452788603,0.5998065629907532,0.557634452788603,0.5862839818000793,1606616000
2011-02-03,0.587200606432659,0.587200606432659,0.562676590008251,0.5752823948860168,1030776000
2011-02-04,0.5833043810340411,0.5929305800371009,0.581012421084079,0.5883466601371765,872900000
2011-02-07,0.5803248199513094,0.582845959469498,0.5617599063511647,0.5638226866722107,934236000
2011-02-08,0.5645103323965065,0.5681774795364659,0.5445702300688474,0.5470914244651794,1076584000
2011-02-09,0.5491539215630149,0.5546546673037425,0.5239423706149435,0.5337978005409241,1277520000
2011-02-10,0.5218797438672667,0.5319644109168868,0.5179834175890815,0.5230257511138916,1042352000
2011-02-11,0.5211922008651374,0.5548840630791163,0.5127119540693921,0.5379235148429871,1359276000
2011-02-14,0.5443407920035794,0.5615305121536679,0.5276094855200775,0.5296722650527954,1287828000
2011-02-15,0.5305894206852834,0.5324229673857325,0.5145456411554139,0.5168376564979553,886980000
2011-02-16,0.5237132668320745,0.5434241295346975,0.521879666438444,0.5358606576919556,1318364000
2011-02-17,0.5207337134384835,0.5961392522261852,0.5182125197305695,0.5885757803916931,3470096000
2011-02-18,0.5853672195592465,0.5947642954164934,0.5782621587383517,0.5874300003051758,1394412000
2011-02-22,0.5681775476964908,0.5697819145168169,0.5301309393693043,0.5319645404815674,1396648000
2011-02-23,0.5319645892664875,0.5370068698371694,0.49918949233379845,0.5067529678344727,1491604000
2011-02-24,0.5092739670570618,0.5280680607688558,0.5056068748012705,0.5191294550895691,1246120000
2011-02-25,0.5331102366118992,0.5386109280102123,0.5257759449844017,0.5299015045166016,775652000
2011-02-28,0.5386110878796083,0.5388403221291848,0.5074404211776632,0.5193586349487305,903696000
2011-03-01,0.5202753761125524,0.5269220760500016,0.4962097704410553,0.4962097704410553,988448000
2011-03-02,0.4955221986427292,0.5049192726593483,0.46412235289118553,0.47558215260505676,1718140000
2011-03-03,0.4865834658127731,0.48933383919125306,0.4638930493741951,0.47833240032196045,1593704000
2011-03-04,0.47879094583379744,0.4836040459257799,0.47053987807279735,0.4758113920688629,959760000
2011-03-07,0.47924927689859104,0.48085364331860025,0.45724642423172523,0.4691646099090576,1019140000
2011-03-08,0.4742070251744877,0.4767281650342915,0.4382232003805053,0.4480786621570587,1947184000
